SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,HAS_EXT_SOURCE_1,HAS_EXT_SOURCE_2,HAS_EXT_SOURCE_3,DEBT_RATIO,CREDIT_ANNUITY,DAYS_EMPLOYED_PERCENT
100654,0,0,2,135000.0,427500.0,19939.5,-11767,-3808,0.4004411452066723,0.6300824720136619,0.2250868621163805,0,1,0,0,0,0,0,0,0.15,21.44,0.3236168947055324
100655,1,0,0,112500.0,270000.0,13500.0,-19763,-12143,0.0,0.5400049346170167,0.2881295999178507,0,1,0,0,0,1,0,0,0.12,20.0,0.6144310074381419
100657,0,0,0,135000.0,414792.0,16357.5,-19215,-4556,0.0,0.6456336382884252,0.7121551551910698,0,1,0,0,0,1,0,0,0.12,25.36,0.23710642727036169
100658,0,0,1,189000.0,215640.0,11695.5,-8948,-1381,0.0,0.3614049999129165,0.164414178829907,1,0,0,0,0,1,0,0,0.06,18.44,0.15433616450603488
100659,0,0,0,90000.0,603792.0,19606.5,-18926,-975,0.6415793811414845,0.5883130118952762,0.0,0,1,0,0,0,0,0,1,0.22,30.8,0.05151643242100814
100660,1,0,2,234000.0,270000.0,13500.0,-14739,-1854,0.6518445294226316,0.7925094420029568,0.4206109640437848,1,0,0,0,0,0,0,0,0.06,20.0,0.12578872379401587
100661,1,1,0,202500.0,808650.0,31464.0,-12520,-3871,0.0,0.6610936096863835,0.0,0,1,0,0,0,1,0,1,0.16,25.7,0.309185303514377
100662,0,0,0,67500.0,152685.0,7924.5,-16848,-362,0.4199981060155127,0.5520163868600351,0.6109913280868294,0,1,0,0,0,0,0,0,0.12,19.27,0.021486229819563153
100663,0,0,0,112500.0,254700.0,17149.5,-17426,-2415,0.0,0.5193777847845769,0.2525986978339766,0,1,0,0,0,1,0,0,0.15,14.85,0.13858602088832778
100664,1,1,0,87750.0,314100.0,11767.5,-20092,-437,0.0,0.633876597341991,0.7789040389824382,0,0,0,1,0,1,0,0,0.13,26.69,0.021749950228946845
100665,0,0,2,112500.0,270000.0,13500.0,-7766,-504,0.1551552826474782,0.2697079967746809,0.0,0,1,0,0,0,0,0,1,0.12,20.0,0.06489827453000258
100666,1,1,0,135000.0,422451.0,19822.5,-10691,-1590,0.2078538564893304,0.2334341840259675,0.7503751495159068,0,0,0,1,0,0,0,0,0.15,21.31,0.14872322514264336
100668,0,0,1,144000.0,364896.0,16069.5,-14731,-6767,0.6584070609569178,0.2753045557461497,0.1473459180275725,0,0,0,1,0,0,0,0,0.11,22.71,0.45937139365962937
100670,0,0,0,112500.0,381528.0,14512.5,-19741,-3723,0.0,0.634652718496334,0.8245949709919925,0,1,0,0,0,1,0,0,0.13,26.29,0.18859226989514208
100671,0,0,1,135000.0,900000.0,46732.5,-12052,-1374,0.0,0.6234067354112205,0.6722428897082422,0,1,0,0,0,1,0,0,0.35,19.26,0.11400597411218055
100673,1,1,1,225000.0,942300.0,24984.0,-16313,-221,0.0,0.5041402288687473,0.6610235391308081,0,0,0,1,0,1,0,0,0.11,37.72,0.013547477471954882
100674,0,1,0,157500.0,900000.0,46084.5,-14960,-1090,0.5385350265255104,0.7010532587270538,0.5937175866150576,0,1,0,0,0,0,0,0,0.29,19.53,0.07286096256684492
100676,1,1,0,121500.0,1223010.0,45454.5,-18723,-1325,0.6310140665632372,0.522166539608632,0.0,0,1,0,0,0,0,0,1,0.37,26.91,0.07076857341238049
100678,0,1,2,184500.0,1078200.0,31522.5,-10598,-854,0.2913389437488164,0.4726019397886651,0.4830501881366946,0,1,0,0,0,0,0,0,0.17,34.2,0.08058124174372523
100679,0,0,0,72000.0,384048.0,14607.0,-19968,-6651,0.0,0.6709720043323416,0.5136937663039473,0,1,0,0,0,1,0,0,0.2,26.29,0.3330829326923077
100680,0,0,0,90000.0,254700.0,27153.0,-16794,-3059,0.0,0.7219194369942555,0.5064842396679806,0,1,0,0,0,1,0,0,0.3,9.38,0.18214838632845062
100681,0,1,0,180000.0,526491.0,26878.5,-16781,-5888,0.4796235677179963,0.4163432826956263,0.3296550543128238,0,1,0,0,0,0,0,0,0.15,19.59,0.35087301114355524
100682,1,0,0,90000.0,279000.0,13135.5,-16773,-1422,0.0,0.5199836699515449,0.5567274263630174,0,1,0,0,0,1,0,0,0.15,21.24,0.08477910928277589
100683,1,1,0,157500.0,270000.0,13500.0,-17327,-2135,0.0,0.597917337294572,0.7992967832109371,0,1,0,0,0,1,0,0,0.09,20.0,0.12321809892075951
100684,1,1,0,225000.0,991944.0,29002.5,-20313,-2018,0.0,0.7622128519088752,0.7380196196295241,0,1,0,0,0,1,0,0,0.13,34.2,0.09934524688623049
100685,1,0,0,265500.0,360000.0,23134.5,-20020,-2125,0.7529287029018897,0.6596075086611579,0.5549467685334323,0,0,0,1,0,0,0,0,0.09,15.56,0.10614385614385614
100686,0,0,0,135000.0,1125000.0,40410.0,-13137,-2582,0.7917595369613821,0.5106716428520346,0.5046813193144684,0,1,0,0,0,0,0,0,0.3,27.84,0.1965441120499353
100687,1,1,0,243000.0,631332.0,40477.5,-12257,-1940,0.0,0.4398471718113469,0.7194907850918436,0,1,0,0,0,1,0,0,0.17,15.6,0.15827690299420738
100688,0,0,2,135000.0,167121.0,13527.0,-13103,-1270,0.0,0.1072047010306742,0.3490552510751822,0,1,0,0,0,1,0,0,0.1,12.35,0.09692436846523697
100690,0,0,1,135000.0,244998.0,16704.0,-12135,-3815,0.0,0.0436204200225818,0.0,1,0,0,0,0,1,0,1,0.12,14.67,0.31437989287185825
100691,1,0,2,225000.0,585000.0,29250.0,-15705,-1538,0.0,0.4780336450356451,0.4170996682522097,0,1,0,0,0,1,0,0,0.13,20.0,0.0979305953517988
100692,0,0,0,81000.0,90000.0,10809.0,-8454,-724,0.2475378617997591,0.3117409874213836,0.0,0,1,0,0,0,0,0,1,0.13,8.33,0.08563993375916726
100693,0,0,3,90000.0,808650.0,26217.0,-16215,-4428,0.574852493109407,0.7204948574027144,0.0,0,1,0,0,0,0,0,1,0.29,30.84,0.2730804810360777
100694,1,0,1,180000.0,450000.0,22500.0,-14354,-4677,0.0,0.5655155174062946,0.7062051096536562,0,1,0,0,0,1,0,0,0.12,20.0,0.3258325205517626
100696,1,1,0,360000.0,675000.0,21906.0,-15200,-263,0.0,0.3866333805596856,0.7826078370261895,0,1,0,0,0,1,0,0,0.06,30.81,0.017302631578947368
100698,1,0,0,157500.0,477000.0,20340.0,-14590,-2022,0.4460888764824262,0.7026822329103365,0.0,0,0,0,1,0,0,0,1,0.13,23.45,0.13858807402330364
100700,0,0,0,157500.0,526491.0,31482.0,-17342,-2053,0.0,0.636455884003563,0.1884895337951677,0,1,0,0,0,1,0,0,0.2,16.72,0.11838311613424057
100704,0,0,0,90000.0,760500.0,22234.5,-17781,-7042,0.6761704037323687,0.3982964889067781,0.6212263380626669,0,1,0,0,0,0,0,0,0.25,34.2,0.39604071761993137
100705,1,0,0,90000.0,490536.0,32067.0,-17233,-891,0.3034373936386259,0.6441864144746369,0.0,0,1,0,0,0,0,0,1,0.36,15.3,0.051703127720071955
100708,0,0,0,135000.0,808650.0,29839.5,-17541,-2745,0.0,0.4205738447723025,0.0,0,0,1,0,0,1,0,1,0.22,27.1,0.15649050795279631
100709,1,1,2,157500.0,225000.0,11650.5,-8746,-1756,0.0,0.5388205570439962,0.4794489811780563,0,1,0,0,0,1,0,0,0.07,19.31,0.20077749828493024
100710,1,1,0,180000.0,439740.0,21154.5,-11455,-382,0.0,0.6758629513344039,0.4884551844437485,0,1,0,0,0,1,0,0,0.12,20.79,0.03334788302051506
100712,1,0,2,540000.0,1575000.0,43443.0,-15111,-1247,0.0,0.7886245921808366,0.6363761710860439,0,1,0,0,0,1,0,0,0.08,36.25,0.08252266560783535
100713,0,0,0,180000.0,755190.0,32125.5,-12893,-290,0.4010694977770288,0.5836497511887847,0.0,0,1,0,0,0,0,0,1,0.18,23.51,0.022492825564259675
100715,1,1,0,126000.0,337500.0,13549.5,-19139,-10098,0.0,0.0028123027588958,0.2091546988410069,1,0,0,0,0,1,0,0,0.11,24.91,0.5276137729243953
100716,0,1,1,135000.0,761067.0,60259.5,-11981,-2419,0.4645496632652224,0.3184658179977818,0.7295666907060153,0,1,0,0,0,0,0,0,0.45,12.63,0.20190301310408146
100717,1,0,0,135000.0,284400.0,13833.0,-10800,-908,0.5486644779723733,0.2235704153993687,0.0,1,0,0,0,0,0,0,1,0.1,20.56,0.08407407407407408
100718,0,0,2,234000.0,360000.0,26325.0,-16297,-7481,0.7589414660880455,0.7007002517588631,0.3296550543128238,0,1,0,0,0,0,0,0,0.11,13.68,0.45904154138798553
100719,0,1,0,292500.0,746280.0,59094.0,-12309,-1053,0.4725638334331403,0.7694671581187175,0.0,0,1,0,0,0,0,0,1,0.2,12.63,0.08554716061418474
100720,0,0,1,90000.0,135000.0,14305.5,-8993,-152,0.0,0.2488972715366455,0.5814837058057234,1,0,0,0,0,1,0,0,0.16,9.44,0.016902034916045812
100722,1,1,0,540000.0,545040.0,26640.0,-16194,-1321,0.6471397470606013,0.6810531410343084,0.5280927512030451,0,1,0,0,0,0,0,0,0.05,20.46,0.08157342225515624
100723,0,1,1,202500.0,227520.0,18103.5,-14239,-1387,0.0,0.3938399807684076,0.0,1,0,0,0,0,1,0,1,0.09,12.57,0.09740852587962638
100724,0,0,2,112500.0,312768.0,16506.0,-14809,-1071,0.5570924348057287,0.6068838048632424,0.1419915427739129,1,0,0,0,0,0,0,0,0.15,18.95,0.07232088594773449
100725,0,1,1,112500.0,1223010.0,51948.0,-11487,-997,0.0,0.6239045902276712,0.8106180215523969,0,1,0,0,0,1,0,0,0.46,23.54,0.08679376686689301
100726,1,1,0,202500.0,450000.0,17271.0,-10231,-747,0.0,0.0625447551901638,0.3139166772114369,0,1,0,0,0,1,0,0,0.09,26.06,0.0730133906753983
100727,0,1,0,112500.0,284400.0,10345.5,-16914,-1386,0.5368013305307875,0.6700927703719254,0.646329897706246,0,0,1,0,0,0,0,0,0.09,27.49,0.08194395175594182
100728,0,0,0,112500.0,555273.0,16366.5,-17853,-3606,0.0,0.1596792335026377,0.524496446363472,1,0,0,0,0,1,0,0,0.15,33.93,0.20198286002352545
100730,0,0,1,315000.0,1971072.0,62019.0,-16938,-1744,0.8558699836989857,0.7835429391645801,0.6279908192952864,0,1,0,0,0,0,0,0,0.2,31.78,0.10296375014759712
100731,0,1,1,112500.0,270000.0,13500.0,-13830,-1123,0.4948451471160607,0.7322716558393321,0.6785676886853644,0,1,0,0,0,0,0,0,0.12,20.0,0.0812002892263196
100732,0,0,0,225000.0,450000.0,22018.5,-10230,-146,0.0,0.5569267731180002,0.0,0,1,0,0,0,1,0,1,0.1,20.44,0.014271749755620724
100733,0,0,0,157500.0,450000.0,20979.0,-14351,-4551,0.097044215520339,0.6735448169386311,0.326475210066026,0,1,0,0,0,0,0,0,0.13,21.45,0.3171207581353216
100734,0,1,1,157500.0,1218375.0,51750.0,-13879,-2930,0.7864997083569245,0.5496953558012253,0.6161216908872079,0,1,0,0,0,0,0,0,0.33,23.54,0.21111031054110527
100735,0,1,1,292500.0,720000.0,25636.5,-14569,-7807,0.4652445426432417,0.6260879356711869,0.4794489811780563,0,1,0,0,0,0,0,0,0.09,28.08,0.5358638204406617
100736,1,1,0,112500.0,1080000.0,34839.0,-20629,-3291,0.0,0.6984252336192687,0.4578995512067301,0,1,0,0,0,1,0,0,0.31,31.0,0.15953269668912695
100738,0,0,2,135000.0,180000.0,9000.0,-10939,-1849,0.49973984404142,0.4351975604940637,0.3723336657058204,0,1,0,0,0,0,0,0,0.07,20.0,0.1690282475546211
100739,0,0,2,216000.0,337500.0,16875.0,-10643,-219,0.4670637353833613,0.7291650149007555,0.7366226976503176,0,1,0,0,0,0,0,0,0.08,20.0,0.02057690500798647
100741,1,1,0,90000.0,284400.0,19134.0,-8685,-382,0.0,0.1847889382028459,0.1368005219117748,0,0,0,1,0,1,0,0,0.21,14.86,0.043983880253310306
100743,0,0,0,38250.0,47970.0,5166.0,-19989,-5858,0.0,0.6225489936318451,0.7850520263728172,0,1,0,0,0,1,0,0,0.14,9.29,0.29306118365100803
100748,0,1,1,103500.0,270000.0,14778.0,-16540,-337,0.0,0.6918028610659173,0.3979463219016906,0,1,0,0,0,1,0,0,0.14,18.27,0.02037484885126965
100749,0,0,0,171000.0,679500.0,19998.0,-17016,-261,0.7365095436064547,0.6795454823560807,0.2822484337007223,0,1,0,0,0,0,0,0,0.12,33.98,0.015338504936530325
100750,0,0,0,121500.0,472500.0,19993.5,-13432,-1369,0.0,0.5510914864847888,0.4938628816996244,1,0,0,0,0,1,0,0,0.16,23.63,0.10192078618225134
100755,0,0,0,90000.0,107820.0,7420.5,-10598,-1023,0.0,0.1571110931326108,0.0,1,0,0,0,0,1,0,1,0.08,14.53,0.09652764672579732
100756,0,0,0,202500.0,247675.5,25506.0,-19361,-3266,0.0,0.7550538489091735,0.0,0,1,0,0,0,1,0,1,0.13,9.71,0.16868963379990703
100757,0,0,0,180000.0,675000.0,21906.0,-18355,-1954,0.0,0.1631870354642708,0.5744466170995097,1,0,0,0,0,1,0,0,0.12,30.81,0.10645600653772815
100758,0,0,1,157500.0,448056.0,17019.0,-13419,-1337,0.5940105561180413,0.4598956038532196,0.2837118826350007,0,0,0,1,0,0,0,0,0.11,26.33,0.09963484611371935
100759,1,1,2,202500.0,938304.0,50121.0,-16290,-4752,0.3655238490112184,0.7772283250141669,0.5226973172821112,0,1,0,0,0,0,0,0,0.25,18.72,0.29171270718232045
100761,0,0,0,225000.0,225000.0,14778.0,-11518,-215,0.486642866632436,0.5913549929618737,0.6212263380626669,1,0,0,0,0,0,0,0,0.07,15.23,0.01866643514499045
100764,1,1,0,135000.0,180000.0,9000.0,-10630,-1335,0.2336197391621328,0.7196353216607445,0.5567274263630174,0,1,0,0,0,0,0,0,0.07,20.0,0.12558795860771402
100766,1,1,2,126000.0,157050.0,9621.0,-14385,-415,0.0,0.4496480883169953,0.7352209993926424,0,1,0,0,0,1,0,0,0.08,16.32,0.028849496002780674
100767,1,0,0,157500.0,808650.0,31464.0,-13962,-1574,0.2399340459647282,0.5763306324908921,0.0,1,0,0,0,0,0,0,1,0.2,25.7,0.11273456524853173
100768,1,1,0,112500.0,277969.5,10606.5,-20438,-2271,0.7225586336979379,0.6398491482876816,0.5567274263630174,0,1,0,0,0,0,0,0,0.09,26.21,0.11111654760739799
100769,1,0,2,247500.0,805500.0,58243.5,-13877,-2008,0.4992823997852055,0.5882070808813746,0.4650692149562261,0,1,0,0,0,0,0,0,0.24,13.83,0.14469986308279886
100771,1,0,1,288000.0,1971072.0,68643.0,-17087,-5171,0.5105423743949342,0.4191676523385577,0.4135967602644276,0,1,0,0,0,0,0,0,0.24,28.71,0.3026277286826242
100774,0,0,0,90000.0,675000.0,22437.0,-19164,-1220,0.0,0.0566902849143526,0.7407990879702335,0,1,0,0,0,1,0,0,0.25,30.08,0.06366103109997913
100775,1,1,0,112500.0,351000.0,22558.5,-8384,-666,0.0,0.5223465896983687,0.0,0,0,0,1,0,1,0,1,0.2,15.56,0.07943702290076336
100776,0,0,0,225000.0,1096020.0,52857.0,-12405,-749,0.0,0.496924060119415,0.5602843280409464,0,1,0,0,0,1,0,0,0.23,20.74,0.060378879484079
100778,1,1,0,202500.0,1006920.0,51543.0,-18323,-2711,0.5357022004358923,0.6176861367458096,0.5531646987710016,0,1,0,0,0,0,0,0,0.25,19.54,0.1479561207225891
100779,0,0,0,135000.0,1125000.0,46557.0,-20681,-13878,0.7217924638577912,0.6345918714662484,0.7380196196295241,0,1,0,0,0,0,0,0,0.34,24.16,0.6710507228857405
100780,0,0,0,112500.0,679500.0,30834.0,-10565,-1244,0.0,0.6889983895243891,0.4614823912998385,0,1,0,0,0,1,0,0,0.27,22.04,0.11774727875059157
100781,1,1,0,405000.0,1327648.5,42826.5,-20204,-2402,0.0,0.7222880429134837,0.1268975261602733,0,1,0,0,0,1,0,0,0.11,31.0,0.1188873490397941
100782,1,0,0,225000.0,1017000.0,29866.5,-15573,-1760,0.0,0.7368211682563758,0.1604889306273446,0,1,0,0,0,1,0,0,0.13,34.05,0.11301611763950427
100783,1,0,0,135000.0,180000.0,9000.0,-9543,-1327,0.214224864218671,0.3839919621749232,0.3123653692278984,1,0,0,0,0,0,0,0,0.07,20.0,0.13905480456879388
100786,0,0,0,270000.0,265851.0,11839.5,-16625,-1890,0.0,0.5544053831057985,0.5673792367572691,0,1,0,0,0,1,0,0,0.04,22.45,0.11368421052631579
100787,1,1,0,270000.0,675000.0,28507.5,-16590,-2351,0.6611056644005856,0.7218799256671774,0.4170996682522097,0,0,1,0,0,0,0,0,0.11,23.68,0.14171187462326704
100788,0,0,0,112500.0,450000.0,47254.5,-10114,-996,0.6945589258363822,0.7058112564168807,0.4740512892789932,0,1,0,0,0,0,0,0,0.42,9.52,0.09847735811746094
100789,0,0,0,112500.0,813195.0,24786.0,-16329,-1048,0.0,0.493130428064469,0.7675231046555077,0,1,0,0,0,1,0,0,0.22,32.81,0.06418029273072448
100790,1,1,0,157500.0,339948.0,27387.0,-9365,-1172,0.1481933284523023,0.5147636756462116,0.6006575372857061,0,1,0,0,0,0,0,0,0.17,12.41,0.12514682327816337
100793,0,0,0,126000.0,808650.0,26217.0,-13037,-706,0.3879725997097127,0.2686153782013518,0.6894791426446275,0,1,0,0,0,0,0,0,0.21,30.84,0.054153562936258344
100795,1,1,1,180000.0,963000.0,31194.0,-13778,-786,0.2108665251140528,0.1704378192505048,0.7700870700124128,0,1,0,0,0,0,0,0,0.17,30.87,0.05704746697633909
100796,0,0,0,405000.0,413235.0,32778.0,-19311,-514,0.5645838928447929,0.343727656125971,0.326475210066026,0,0,0,0,1,0,0,0,0.08,12.61,0.026616954067629848
100798,1,0,0,81000.0,454500.0,31761.0,-16658,-409,0.0,0.559822472355241,0.7062051096536562,0,0,1,0,0,1,0,0,0.39,14.31,0.024552767439068316
100799,0,1,0,103500.0,886090.5,39159.0,-21411,-3997,0.0,0.5737121672602603,0.5495965024956946,0,1,0,0,0,1,0,0,0.38,22.63,0.18667974405679325
100801,0,0,0,112500.0,223884.0,26568.0,-9528,-183,0.0,0.2257759435428911,0.0,0,0,0,1,0,1,0,1,0.24,8.43,0.01920654911838791
100802,0,0,0,76500.0,499261.5,18949.5,-19169,-4275,0.0,0.2652478164906562,0.501075160239048,0,0,0,0,1,1,0,0,0.25,26.35,0.22301632844697167
100803,0,0,0,135000.0,679500.0,32818.5,-11847,-1035,0.0,0.534557615022518,0.2707073872651806,1,0,0,0,0,1,0,0,0.24,20.7,0.08736388959230185
100804,0,0,2,157500.0,407727.0,32341.5,-12200,-733,0.0,0.1323571132252415,0.0724966767537821,0,1,0,0,0,1,0,0,0.21,12.61,0.060081967213114755
100805,1,1,0,270000.0,1098000.0,28962.0,-11809,-1901,0.3660180465775925,0.6912010832234691,0.6832688314232291,0,1,0,0,0,0,0,0,0.11,37.91,0.1609789143873317
100806,0,0,0,247500.0,654498.0,26086.5,-18178,-744,0.7271142186259042,0.5585773234806426,0.6075573001388961,0,1,0,0,0,0,0,0,0.11,25.09,0.04092859500495104
100807,1,1,2,180000.0,675000.0,32602.5,-14014,-1629,0.0,0.5711913307583382,0.4400578303966329,0,1,0,0,0,1,0,0,0.18,20.7,0.11624090195518767
100808,0,0,2,135000.0,640080.0,31261.5,-9904,-1116,0.6888322661336912,0.7127908474156259,0.363945238612397,0,1,0,0,0,0,0,0,0.23,20.48,0.11268174474959612
100809,0,0,0,112500.0,95940.0,10201.5,-18711,-1497,0.0,0.5569483571315073,0.7544061731797895,1,0,0,0,0,1,0,0,0.09,9.4,0.08000641333974667
100810,1,1,2,540000.0,900000.0,45000.0,-12643,-770,0.5154758594581931,0.1934974632139944,0.4241303111942548,0,1,0,0,0,0,0,0,0.08,20.0,0.0609032666297556
100811,1,0,0,180000.0,1649646.0,43645.5,-20220,-296,0.7599168935347069,0.7968657132596014,0.511891801533151,0,1,0,0,0,0,0,0,0.24,37.8,0.01463897131552918
100812,0,0,1,270000.0,274779.0,28287.0,-13706,-1405,0.7656428166187343,0.7540981251573382,0.7544061731797895,0,0,1,0,0,0,0,0,0.1,9.71,0.10250984970086094
100813,0,0,0,135000.0,635962.5,21865.5,-15069,-1302,0.0,0.6393400306135488,0.6690566947824041,0,0,0,0,1,1,0,0,0.16,29.09,0.08640254827792156
100814,0,0,0,126000.0,942300.0,27679.5,-21704,-4110,0.8847804287716508,0.7704896298341007,0.7958031328748403,0,1,0,0,0,0,0,0,0.22,34.04,0.18936601548101734
100817,0,0,0,67500.0,364032.0,9733.5,-19335,-419,0.0,0.5818153129296327,0.0969483170508572,0,0,0,1,0,1,0,0,0.14,37.4,0.021670545642617015
100818,1,0,0,225000.0,900000.0,46084.5,-11763,-1331,0.0,0.5492352177130054,0.4614823912998385,0,1,0,0,0,1,0,0,0.2,19.53,0.11315140695400833
100820,1,0,1,157500.0,808650.0,26217.0,-18007,-748,0.0,0.5857631242795973,0.8658959152750668,1,0,0,0,0,1,0,0,0.17,30.84,0.04153940134392181
100821,0,0,0,180000.0,1468719.0,40387.5,-21579,-926,0.0,0.6342926444150448,0.4083588531230431,0,0,0,1,0,1,0,0,0.22,36.37,0.042912090458315955
100822,1,0,1,225000.0,616923.0,48870.0,-11653,-439,0.2660605187768994,0.2858978721410488,0.4992720153045617,0,1,0,0,0,0,0,0,0.22,12.62,0.03767270230841843
100824,0,0,0,112500.0,270000.0,13500.0,-16219,-1017,0.0,0.6385227718257058,0.4578995512067301,0,1,0,0,0,1,0,0,0.12,20.0,0.062704235772859
100827,0,0,0,117000.0,225000.0,17775.0,-8759,-948,0.3421588729137527,0.3258337237271525,0.1974745115685422,0,0,0,1,0,0,0,0,0.15,12.66,0.1082315332800548
100828,0,0,0,153000.0,450000.0,47880.0,-10662,-1799,0.2369085617195556,0.4025437510482945,0.0,0,1,0,0,0,0,0,1,0.31,9.4,0.16873006940536484
100831,0,1,2,67500.0,497520.0,33376.5,-10237,-1563,0.40981420653352,0.6560290586686351,0.475849908720221,0,1,0,0,0,0,0,0,0.49,14.91,0.15268144964345023
100832,0,0,1,90000.0,131922.0,7285.5,-14966,-7042,0.0,0.6009312454742669,0.5154953751603267,0,1,0,0,0,1,0,0,0.08,18.11,0.470533208606174
100833,0,0,0,121500.0,723996.0,20448.0,-14804,-145,0.4057476228135477,0.5899591805306108,0.4507472818545589,1,0,0,0,0,0,0,0,0.17,35.41,0.009794650094569035
100834,1,0,2,202500.0,485640.0,38938.5,-16133,-146,0.0,0.5604905546190478,0.6754132910917112,0,1,0,0,0,1,0,0,0.19,12.47,0.00904977375565611
100835,1,1,0,337500.0,267102.0,20686.5,-19594,-1725,0.0,0.2579908916232558,0.445396241560834,0,0,0,1,0,1,0,0,0.06,12.91,0.08803715423088701
100837,0,0,2,45000.0,135000.0,6750.0,-10072,-381,0.3585091509188254,0.3781742068028502,0.0,0,1,0,0,0,0,0,1,0.15,20.0,0.03782764098490866
100838,0,0,0,81000.0,229500.0,12447.0,-16053,-1836,0.4967985402836868,0.5076330767238384,0.1253078784282391,0,1,0,0,0,0,0,0,0.15,18.44,0.11437114558026537
100839,1,0,0,180000.0,824823.0,29353.5,-16532,-1815,0.0,0.162144567666238,0.2650494299443805,0,0,0,1,0,1,0,0,0.16,28.1,0.10978707960319381
100840,1,1,0,135000.0,450000.0,30442.5,-14655,-239,0.0,0.3781022166255257,0.6512602186973006,0,1,0,0,0,1,0,0,0.23,14.78,0.016308427157966564
100841,0,0,0,225000.0,835380.0,31086.0,-8675,-697,0.3781650784352911,0.1744287968296277,0.3296550543128238,1,0,0,0,0,0,0,0,0.14,26.87,0.08034582132564841
100842,1,1,1,247500.0,1087474.5,46206.0,-11667,-5076,0.3769622832210385,0.5570940435942876,0.6178261467332483,0,1,0,0,0,0,0,0,0.19,23.54,0.435073283620468
100843,0,0,0,117000.0,1078200.0,31522.5,-19235,-438,0.8444277674325102,0.7651057865385212,0.6127042441012546,0,1,0,0,0,0,0,0,0.27,34.2,0.022770990382115934
100844,1,0,2,180000.0,942300.0,34749.0,-11395,-2834,0.0,0.6877271238280985,0.3425288720742255,0,0,1,0,0,1,0,0,0.19,27.12,0.24870557261957
100845,1,0,1,67500.0,439074.0,21253.5,-10140,-313,0.2596923692778519,0.1535705728980404,0.1745642655572634,0,0,1,0,0,0,0,0,0.31,20.66,0.03086785009861933
100847,1,1,0,112500.0,90000.0,9351.0,-12757,-3532,0.0,0.6642757720417982,0.7091891096653581,0,0,0,1,0,1,0,0,0.08,9.62,0.2768676021008074
100848,1,1,0,157500.0,531706.5,34110.0,-14816,-2079,0.0,0.6633143703661989,0.7194907850918436,0,1,0,0,0,1,0,0,0.22,15.59,0.14032127429805616
100849,0,0,0,225000.0,755190.0,30078.0,-21264,-5217,0.0,0.4964047281986215,0.3217352821966848,0,0,1,0,0,1,0,0,0.13,25.11,0.24534424379232506
100851,1,1,0,67500.0,180000.0,9000.0,-17796,-1221,0.0,0.7186017518447618,0.3774042489507649,0,1,0,0,0,1,0,0,0.13,20.0,0.06861092380310183
100852,1,1,0,157500.0,1190340.0,63549.0,-19794,-2260,0.7114845300812284,0.4879060029806752,0.7610263695502636,0,1,0,0,0,0,0,0,0.4,18.73,0.11417601293321208
100853,0,0,2,117000.0,276277.5,16825.5,-13176,-1725,0.4231235564923376,0.2474814095146677,0.6380435278721609,0,1,0,0,0,0,0,0,0.14,16.42,0.13091985428051
100854,1,0,1,202500.0,485640.0,38938.5,-12418,-677,0.2768420232105599,0.3899159307848503,0.3457848024695955,1,0,0,0,0,0,0,0,0.19,12.47,0.054517635690127235
100855,1,1,0,270000.0,770292.0,39330.0,-16951,-2435,0.6014452292026281,0.2698458481465077,0.4830501881366946,0,1,0,0,0,0,0,0,0.15,19.59,0.14364934222169784
100856,0,0,0,112500.0,364896.0,19233.0,-16862,-4356,0.5572821791295567,0.7514201927183148,0.0,0,0,0,1,0,0,0,1,0.17,18.97,0.2583323449175661
100858,1,1,2,270000.0,1467612.0,58333.5,-14907,-95,0.0,0.5452421014657168,0.2881295999178507,0,1,0,0,0,1,0,0,0.22,25.16,0.006372844972160729
100859,0,0,0,270000.0,1225224.0,44140.5,-14004,-2402,0.8738990399798535,0.558863072697854,0.3893387918468769,0,1,0,0,0,0,0,0,0.16,27.76,0.1715224221650957
100860,1,0,1,180000.0,711747.0,56362.5,-10241,-732,0.2268213898870803,0.4383768427638231,0.0,0,1,0,0,0,0,0,1,0.31,12.63,0.07147739478566546
100861,1,0,0,306000.0,2085120.0,72477.0,-14206,-5632,0.3257575592060776,0.6361623696784523,0.3409064264152384,0,1,0,0,0,0,0,0,0.24,28.77,0.39645220329438263
100862,1,1,0,180000.0,957033.0,51120.0,-11485,-2140,0.3272114758366367,0.4447017559248959,0.7726311345553628,0,1,0,0,0,0,0,0,0.28,18.72,0.18632999564649544
100864,0,0,0,135000.0,573628.5,27724.5,-9132,-126,0.5638340581195148,0.1951064262409616,0.0,0,0,0,1,0,0,0,1,0.21,20.69,0.013797634691195795
100865,0,1,2,112500.0,573628.5,24435.0,-13525,-5070,0.3838040297130752,0.511294568153395,0.4101025731788671,0,1,0,0,0,0,0,0,0.22,23.48,0.37486136783733826
